0,0.3377228421122478
1,0.4064805003712507
2,0.3354974457297906
3,0.3807552992060741
4,0.36048409913110213
5,0.3545257614072518
6,0.5814254574935616
7,0.4881387530902389
8,0.46814436059721276
9,0.40342743641902673
10,0.3739759900934602
11,0.35238039347409106
12,0.40585008471549217
13,0.5806737553329304
14,0.3344411118516134
15,0.40314322804226854
16,0.5657256336382106
17,0.34798560106310256
18,0.3518978777079448
19,0.33453597279006947
20,0.5190433972023321
21,0.3385607098958074
22,0.3739634335658456
23,0.49708964398529754
24,0.3611913883052233
25,0.3437393141096795
26,0.37219580362859644
27,0.576748345724565
28,0.45290572289410297
29,0.5803761233981939
30,0.4064586087081977
31,0.5791590452662996
32,0.3749673704764764
33,0.4236017286351272
34,0.5211690502051542
35,0.5781912436860426
36,0.33860654549061847
37,0.4161693325228441
38,0.3441271585827379
39,0.5762812689346593
40,0.4894044559397215
41,0.43062066914891545
42,0.5164340359727758
43,0.43021915510862263
44,0.39956523885973816
45,0.41531885388660433
46,0.3346850962769756
47,0.5544000038658486
48,0.425197728434526
49,0.49286120523578403
50,0.4520588932974491
51,0.43297391381308126
52,0.5599000295359305
53,0.44335711248916027
54,0.4270398469873299
55,0.3342020796738441
56,0.4886726027799796
57,0.4005848664871011
58,0.5807519529078158
59,0.39173194014934876
60,0.4297031629053138
61,0.33959859165225403
62,0.5807092765380238
63,0.3702825528052412
64,0.367027327217076
65,0.3850966783502942
66,0.5719157614596313
67,0.5266694233156897
68,0.39290473057055064
69,0.34964163827617395
70,0.5126679508206216
71,0.41734752171814166
72,0.40998317064905176
73,0.3875796415510042
74,0.3697154749650008
75,0.532736052364202
76,0.5265277589667963
77,0.5793275394213199
78,0.39792919139065
79,0.42704083096249423
80,0.5340941015684278
81,0.562835797292392
82,0.3420363735582678
83,0.509116068378507
84,0.35706582515166596
85,0.5383528388748939
86,0.33924696406036514
87,0.33418673113508
88,0.34440737485850503
89,0.46813151841013567
90,0.3358421593951723
91,0.4956349121050413
92,0.3524772385228589
93,0.4132570411835591
94,0.3343106841487716
95,0.47281010650064037
96,0.4225024690010935
97,0.47063020548254536
98,0.34463454146955375
99,0.4172958034578307
100,0.40372130213757335
101,0.34666492163710616
102,0.5333700287529959
103,0.4887407566266761
104,0.38200912215091093
105,0.5706400478011464
106,0.41691892683970444
107,0.34123371422941023
108,0.4712441555812947
109,0.3414331388796673
110,0.33419343486792197
111,0.4080935310492218
112,0.3711772499551237
113,0.33449703217635884
114,0.4381113972886263
115,0.33450171397544143
116,0.3985220288301946
117,0.5389847379185118
118,0.5782287334440175
119,0.48388445626582577
120,0.5821631989314195
121,0.3395189889856313
122,0.33587320491689765
123,0.3348035550419075
124,0.36710125703053964
125,0.5124723570703822
126,0.34686722602097897
127,0.5772791666699193
128,0.5118589902720714
129,0.34190336993527615
130,0.45202743180029914
131,0.5234107806546708
132,0.3419504055658565
133,0.3612727027543364
134,0.4824694484670962
135,0.4176908596648442
136,0.3424826469615012
137,0.3720968140603692
138,0.396143858353354
139,0.3388776384087209
140,0.3344265553207701
141,0.3402856045334591
142,0.33499353702434914
143,0.4121668649856408
144,0.34320013260727816
145,0.5725211045986232
146,0.49272825726812136
147,0.5380293940661826
148,0.5696687823565667
149,0.5590078952301403
150,0.5748418195531578
151,0.499333665276383
152,0.40024938615620825
153,0.4272458685607014
154,0.39784361347536684
155,0.3983514136304297
156,0.3632453330643627
157,0.5637019815017925
158,0.33577898187368793
159,0.3774759941006811
160,0.5271912370138614
161,0.578182036781768
162,0.405349181005049
163,0.5795356712776624
164,0.4139017932742884
165,0.35792239320682917
166,0.5502403942689402
167,0.5371001076641746
168,0.5188481644803085
169,0.4559536609015284
170,0.4900354649119915
171,0.578994039242638
172,0.36768243666274736
173,0.3958658418937531
174,0.49032448947663926
175,0.5145777822195262
176,0.36116080987903504
177,0.5219550447606285
178,0.42966225991720053
179,0.5778112185928312
180,0.41213516394785027
181,0.41371796497595825
182,0.3409965229261217
183,0.3365936349465374
184,0.3504155903161482
185,0.3343002159958316
186,0.3462851423746095
187,0.5537516713274468
188,0.33925161734552933
189,0.3685708388539175
190,0.5235181941137803
191,0.4303229034995547
192,0.33570235613196314
193,0.5253064784961771
194,0.46846620993618365
195,0.33660800834156634
196,0.4482988104739024
197,0.34665968107157197
198,0.5186601848776836
199,0.41537859744069544
200,0.3345484299064977
201,0.548058534676007
202,0.4393246354127599
203,0.5641364162769039
204,0.3344623044917437
205,0.3825895972398266
206,0.3764107213163469
207,0.33456042035377215
208,0.4490563768306707
209,0.3874793375795654
